브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,TAG_총금액,TAG_USD금액(전년환율),원가견적번호,발주통화,제조업체,견적서제출일자,합의납기일,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD) 공임,(USD)본사공급자재,(USD)_정상마진,(USD)_경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)본사공급자재,(KRW)_정상마진,(KRW)_경비,USD_재료계(원/부/택/본공)_총금액(단가×수량),USD_아트웍_총금액(단가×수량),USD_공임_총금액(단가×수량),USD_정상마진_총금액(단가×수량),USD_경비_총금액(단가×수량),KRW_재료계(원/부/택/본공)_총금액(단가×수량),KRW_아트웍_총금액(단가×수량),KRW_공임_총금액(단가×수량),KRW_정상마진_총금액(단가×수량),KRW_경비_총금액(단가×수량)
I,전년(25N),7ACPC025N,Headwear,운동모,7ACPC025NC0002,43000,765,32895000,23956.914696050517,CQ250300527,KRW,㈜유풍,2025-03-31,2025-05-30,0.901924361168894,0.9395365260176394,1.159836348703148,0.24332767871535269,1.6119499220890872,0.03837976004974017,0.6923708712973127,0.3500234116536303,1175.0,1224.0,1511.0,317.0,2100.0,50.0,902.0,456.0,1792.753133707408,718.745442403494,1233.1416903981517,529.6637165424441,267.7679099150272,2335545.0,936360.0,1606500.0,690030.0,348840.0
I,전년(25N),7ACPC025N,Headwear,운동모,7ACPC025NK0001,43000,2441,104963000,76442.9134288357,CQ241001564,KRW,주식회사 다다씨앤씨,2024-10-25,2024-12-10,1.1291325406633559,0.7675952009948034,0.7207718937341204,0.18806082424372683,1.5620562340244248,0.03837976004974017,0.6271252792127544,0.7622220345878398,1471.0,1000.0,939.0,245.0,2035.0,50.0,817.0,993.0,5068.358190624593,1873.699885628315,3812.9792672536214,1530.8128065583335,1860.583986428917,6602905.0,2441000.0,4967435.0,1994297.0,2423913.0
I,전년(25N),7ACPC025N,Headwear,운동모,7ACPC025NK0002,43000,2000,86000000,62632.45672170069,CQ241200503,KRW,㈜유풍,2024-12-11,2025-02-28,0.901924361168894,0.9395365260176394,1.159836348703148,0.24332767871535269,1.6119499220890872,0.03837976004974017,0.6923708712973127,0.3500234116536303,1175.0,1224.0,1511.0,317.0,2100.0,50.0,902.0,456.0,4686.936297274269,1879.0730520352788,3223.899844178174,1384.7417425946253,700.0468233072606,6106000.0,2448000.0,4200000.0,1804000.0,912000.0
I,전년(25N),7ACPC035N,Headwear,운동모,7ACPC035NK0001,49000,1150,56350000,41038.82484032365,CQ241001007,KRW,㈜유풍,2024-10-18,2024-12-10,0.9710079292584263,1.8399256967845437,0.6616670632575206,0.24332767871535269,1.6119499220890872,0.03837976004974017,0.7629896297888346,0.2057155138666073,1265.0,2397.0,862.0,317.0,2100.0,50.0,994.0,268.0,2201.5397959731954,2115.9145513022254,1853.74241040245,877.4380742571598,236.5728409465984,2868100.0,2756550.0,2415000.0,1143100.0,308200.0
I,전년(25N),7ACPC035N,Headwear,운동모,7ACPC035NK0002,49000,320,15680000,11419.499086003103,CQ250100632,KRW,㈜유풍,2025-01-14,2025-03-20,0.9710079292584263,1.8399256967845437,0.6616670632575206,0.24332767871535269,1.6119499220890872,0.03837976004974017,0.7629896297888346,0.2057155138666073,1265.0,2397.0,862.0,317.0,2100.0,50.0,994.0,268.0,612.6023780099326,588.776222971054,515.8239750685079,244.15668153242706,65.82896443731434,798080.0,767040.0,672000.0,318080.0,85760.0
I,전년(25N),7ACPC045N,Headwear,운동모,7ACPC045NK0001,43000,2500,107500000,78290.57090212587,CQ250400599,KRW,㈜유풍,2025-04-14,2025-05-15,1.358643505760802,1.44461416827222,0.7975314138336007,0.24102489311236827,1.4814587379199706,0.03837976004974017,0.7622220345878398,0.1320263745711062,1770.0,1882.0,1039.0,314.0,1930.0,50.0,993.0,172.0,6088.948931891278,3611.53542068055,3703.6468447999264,1905.5550864695995,330.06593642776545,7932500.0,4705000.0,4825000.0,2482500.0,430000.0
I,전년(25N),7ACPC055N,Headwear,운동모,7ACPC055NK0001,49000,1500,73500000,53528.90196563955,CQ250401296,KRW,주식회사 이든메이드,2025-04-29,2025-05-15,1.0623517581768078,1.5044865939498147,1.6027387796771495,0.222602608288493,1.7654689622880477,0.03837976004974017,0.890410433153972,0.15505423060095028,1384.0,1960.0,2088.0,290.0,2300.0,50.0,1160.0,202.0,4389.109359288286,2256.729890924722,2648.2034434320717,1335.615649730958,232.58134590142544,5718000.0,2940000.0,3450000.0,1740000.0,303000.0
I,전년(25N),7ACPM045N,Headwear,운동모,7ACPM045NK0001,53000,500,26500000,19299.53608284963,CQ250400610,KRW,㈜유풍,2025-04-14,2025-05-29,1.7577930102780999,0.8220944602654344,0.8382139594863253,0.24102489311236827,1.5351904019896068,0.03837976004974017,0.7430321545629697,0.37688924368844845,2290.0,1071.0,1092.0,314.0,2000.0,50.0,968.0,491.0,1437.7058114632669,411.04723013271723,767.5952009948033,371.51607728148485,188.44462184422423,1873000.0,535500.0,1000000.0,484000.0,245500.0
I,전년(25N),7ACPMD25N,Headwear,운동모,7ACPMD25NC0002,56000,1463,81928000,59666.882724366216,CQ250300528,KRW,주식회사 이든메이드,2025-03-31,2025-05-30,1.6656815861587233,0.8443547210942838,1.030880354936021,0.2494684403233111,1.7654689622880477,0.03837976004974017,0.8067425562455384,0.1596598018069191,2170.0,1100.0,1343.0,325.0,2300.0,50.0,1051.0,208.0,4366.192036967385,1235.2909569609371,2582.881091827414,1180.2643597872227,233.58229004352265,5688144.0,1609300.0,3364900.0,1537613.0,304304.0
I,전년(25N),7ACPMD25N,Headwear,운동모,7ACPMD25NK0001,56000,1000,56000000,40783.92530715394,CQ241001646,KRW,주식회사 이든메이드,2024-10-26,2024-12-19,1.6656815861587233,0.8443547210942838,1.030880354936021,0.2494684403233111,1.7654689622880477,0.03837976004974017,0.8067425562455384,0.1596598018069191,2170.0,1100.0,1343.0,325.0,2300.0,50.0,1051.0,208.0,2984.4101414677957,844.3547210942837,1765.4689622880478,806.7425562455384,159.6598018069191,3888000.0,1100000.0,2300000.0,1051000.0,208000.0
