브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,TAG_총금액,TAG_USD금액(24F환율),원가견적번호,발주통화,제조업체,견적서제출일자,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD) 공임,(USD)본사공급자재,(USD)_정상마진,(USD)_경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)본사공급자재,(KRW)_정상마진,(KRW)_경비,USD_재료계(원/부/택/본공)_총금액(단가×수량),USD_아트웍_총금액(단가×수량),USD_공임_총금액(단가×수량),USD_정상마진_총금액(단가×수량),USD_경비_총금액(단가×수량),KRW_재료계(원/부/택/본공)_총금액(단가×수량),KRW_아트웍_총금액(단가×수량),KRW_공임_총금액(단가×수량),KRW_정상마진_총금액(단가×수량),KRW_경비_총금액(단가×수량)
V,24F,VDDJ11846,Outer,다운점퍼,VDDJ11846K0002,1190000,86,102340000,76947.36842105263,CQ241100969,KRW,(주)기도산업,2024-11-14,26.906521739130437,4.521739130434782,49.38260869565217,1.7094202898550726,32.8304347826087,0.0,17.046376811594204,6.480434782608696,37131.0,6240.0,68148.0,2359.0,45306.0,0.0,23524.0,8943.0,6707.875362318841,388.86956521739125,2823.4173913043483,1465.9884057971014,557.3173913043479,9256868.0,536640.0,3896316.0,2023064.0,769098.0
V,24F,VDDJ11846,Outer,다운점퍼,VDDJ11846K0003,1190000,47,55930000,42052.63157894737,CQ250200090,EUR,Duvetica International S.R.L,2025-02-04,0.0,0.0,0.0,0.0,128.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189717.0,0.0,0.0,0.0,0.0,0.0,6017.879999999999,0.0,0.0,0.0,0.0,8916699.0,0.0,0.0
V,24F,VDDJ11945,Outer,다운점퍼,VDDJ11945I0001,790000,111,87690000,65932.33082706766,CQ240700676,KRW,(주)기도산업,2024-07-17,20.77536231884058,0.0,21.06304347826087,1.0543478260869565,21.389130434782608,0.0,9.484057971014492,5.621014492753623,28670.0,0.0,29067.0,1455.0,29517.0,0.0,13088.0,7757.0,4761.095652173913,0.0,2374.1934782608696,1052.7304347826087,623.9326086956522,6570312.0,0.0,3276387.0,1452768.0,861027.0
V,24F,VDDJ11945,Outer,다운점퍼,VDDJ11945K0001,790000,190,150100000,112857.14285714286,CQ240700677,KRW,(주)기도산업,2024-07-17,20.77536231884058,0.0,21.06304347826087,1.0543478260869565,21.389130434782608,0.0,9.484057971014492,5.621014492753623,28670.0,0.0,29067.0,1455.0,29517.0,0.0,13088.0,7757.0,8149.623188405797,0.0,4063.9347826086955,1801.9710144927535,1067.9927536231885,11246480.0,0.0,5608230.0,2486720.0,1473830.0
V,24F,VDDJ11945,Outer,다운점퍼,VDDJ11945K0002,790000,88,69520000,52270.67669172932,CQ250200091,EUR,Duvetica International S.R.L,2025-02-04,0.0,0.0,0.0,0.0,73.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109246.0,0.0,0.0,0.0,0.0,0.0,6488.240000000001,0.0,0.0,0.0,0.0,9613648.0,0.0,0.0
V,24F,VDDJ12046,Outer,다운점퍼,VDDJ12046I0002,790000,15,11850000,8909.774436090225,CQ240800118,KRW,어패럴테크,2024-08-05,11.918840579710144,0.0,43.2768115942029,1.8478260869565217,34.822463768115945,0.0,13.502898550724638,4.434057971014493,16448.0,0.0,59722.0,2550.0,48055.0,0.0,18634.0,6119.0,855.6521739130435,0.0,522.3369565217391,202.54347826086956,66.51086956521739,1180800.0,0.0,720825.0,279510.0,91785.0
V,24F,VDDJ12046,Outer,다운점퍼,VDDJ12046I0003,790000,300,237000000,178195.48872180452,CQ240800006,KRW,어패럴테크,2024-08-01,11.918840579710144,0.0,43.2768115942029,1.8478260869565217,34.822463768115945,0.0,13.502898550724638,4.434057971014493,16448.0,0.0,59722.0,2550.0,48055.0,0.0,18634.0,6119.0,17113.043478260868,0.0,10446.739130434784,4050.869565217391,1330.217391304348,23616000.0,0.0,14416500.0,5590200.0,1835700.0
V,24F,VDDJ12046,Outer,다운점퍼,VDDJ12046K0001,790000,218,172220000,129488.72180451128,CQ250200093,EUR,Duvetica International S.R.L,2025-02-04,0.0,0.0,0.0,0.0,101.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151104.0,0.0,0.0,0.0,0.0,0.0,22231.64,0.0,0.0,0.0,0.0,32940672.0,0.0,0.0
V,24F,VDDJ12146,Outer,다운점퍼,VDDJ12146I0001,990000,367,363330000,273180.45112781954,CQ240800161,KRW,어패럴테크,2024-08-07,15.497101449275362,0.0,51.03478260869565,2.0920289855072465,40.0036231884058,0.0,15.980434782608695,4.880434782608695,21386.0,0.0,70428.0,2887.0,55205.0,0.0,22053.0,6735.0,25184.97608695652,0.0,14681.329710144928,5864.819565217391,1791.1195652173913,34755267.0,0.0,20260235.0,8093451.0,2471745.0
V,24F,VDDJ12146,Outer,다운점퍼,VDDJ12146K0001,990000,192,190080000,142917.29323308272,CQ250200094,EUR,Duvetica International S.R.L,2025-02-04,0.0,0.0,0.0,0.0,120.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178189.0,0.0,0.0,0.0,0.0,0.0,23089.920000000002,0.0,0.0,0.0,0.0,34212288.0,0.0,0.0
